Date	App Name	App Apple Identifier	Event	Page Type	Source Type	Engagement Type	Device	Platform Version	Territory	Counts	Unique Counts
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.6	US	4	4
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 27.0	CN	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 27.0	US	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 18.3	BR	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 26.5	BR	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 26.5	DE	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 26.5	GB	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 26.5	JP	5	4
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 26.5	TR	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 26.6	CO	2	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 26.6	SA	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 15.6	JP	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 15.8	BR	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 16.1	RU	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 16.3	BR	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 16.7	LK	2	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 16.7	TR	2	2
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.5	BR	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.6	CO	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.6	ID	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.6	JP	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.7	BR	2	2
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.7	CL	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.7	EG	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.7	GB	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.7	ID	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.7	JP	2	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.7	TJ	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.7	US	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.1	ID	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.2	GH	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.2	ID	2	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.2	PT	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.3	TR	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.4	ID	2	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.4	JP	4	2
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.4	US	2	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.5	AR	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.5	BR	17	14
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.5	CN	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.5	DE	3	3
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.5	EG	3	3
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.5	ID	3	3
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.5	JP	5	5
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.5	MX	2	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.5	PY	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.5	SA	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.5	TR	3	2
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.5	US	3	3
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.6	AR	3	3
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.6	BR	4	4
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.6	DE	7	5
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.6	EG	2	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.6	ES	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.6	ID	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.6	IT	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.6	JP	2	2
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.6	MX	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.6	TR	2	1
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 26.6	US	4	4
2026-08-09	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 27.0	US	3	3
2026-08-09	My Expenses: Personal Finances	6502218501	Page view	Developer page	App Store browse		Desktop	macOS 15.7	DE	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Page view	Product page	App Store browse		iPhone	iOS 26.5	JP	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Page view	Product page	App Store browse		iPhone	iOS 26.5	TR	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Page view	Product page	App Store search		Desktop	macOS 14.4	JP	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Page view	Product page	App Store search		Desktop	macOS 15.7	DE	4	1
2026-08-09	My Expenses: Personal Finances	6502218501	Page view	Product page	App Store search		Desktop	macOS 26.5	BR	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Page view	Product page	App Store search		Desktop	macOS 26.6	JP	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Page view	Product page	App Store search		iPhone	iOS 18.7	ID	2	1
2026-08-09	My Expenses: Personal Finances	6502218501	Page view	Product page	App Store search		iPhone	iOS 26.4	ID	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Page view	Product page	App Store search		iPhone	iOS 26.5	TR	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Page view	Product page	App Store search		iPhone	iOS 26.6	DE	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Page view	Product page	App referrer		iPhone	iOS 26.5	JP	2	2
2026-08-09	My Expenses: Personal Finances	6502218501	Page view	Product page	App referrer		iPhone	iOS 26.5	TR	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Page view	Product page	Web referrer		iPhone	iOS 26.6	JP	2	1
2026-08-09	My Expenses: Personal Finances	6502218501	Page view	Store sheet	App Store browse		iPhone	iOS 26.6	CL	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Tap	No page	App Store search	Get	Desktop	macOS 26.6	DE	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Tap	No page	App Store search	Open	Desktop	macOS 26.6	DE	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Tap	Product page	App Store browse	Get	Desktop	macOS 15.7	DE	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Tap	Product page	App Store browse	Get	Desktop	macOS 26.5	BR	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Tap	Product page	App Store browse	Get	iPhone	iOS 18.7	ID	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Tap	Product page	App Store browse	Open	Desktop	macOS 15.7	DE	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Tap	Product page	App Store browse	Open	Desktop	macOS 26.5	BR	1	1
2026-08-09	My Expenses: Personal Finances	6502218501	Tap	Product page	App Store browse	Open	iPhone	iOS 18.7	ID	1	1
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store browse		Desktop	macOS 12.7	BR	2	1
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store browse		Desktop	macOS 13.7	BR	1	1
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store browse		Desktop	macOS 13.7	BR	2	2
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store browse		Desktop	macOS 14.5	BR	1	1
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store browse		Desktop	macOS 15.7	CH	1	1
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store browse		Desktop	macOS 26.2	JP	1	1
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store browse		Desktop	macOS 26.5	BR	1	1
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store browse		Desktop	macOS 26.5	BR	3	3
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store browse		Desktop	macOS 26.5	ES	1	1
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store browse		Desktop	macOS 26.5	JP	2	2
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store browse		Desktop	macOS 26.5	SA	1	1
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store browse		Desktop	macOS 26.6	BR	1	1
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store browse		Desktop	macOS 26.6	BR	4	4
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store browse		Desktop	macOS 26.6	DE	2	2
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store browse		Desktop	macOS 26.6	DE	3	3
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store browse		Desktop	macOS 26.6	JP	3	3
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store browse		Desktop	macOS 26.6	SA	2	2
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store browse		Desktop	macOS 26.6	TR	1	1
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store browse		Desktop	macOS 27.0	BR	1	1
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store browse		Desktop	macOS 27.0	NA	1	1
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store browse		iPad	iOS 26.3	CN	2	1
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store browse		iPad	iOS 26.6	CH	1	1
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store browse		iPad	iOS 26.6	KR	1	1
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store browse		iPhone	iOS 15.8	HR	1	1
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store browse		iPhone	iOS 26.1	US	2	1
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store browse		iPhone	iOS 26.3	CO	3	1
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store browse		iPhone	iOS 26.5	BR	2	2
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store browse		iPhone	iOS 26.5	BR	3	3
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store browse		iPhone	iOS 26.5	IN	1	1
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store browse		iPhone	iOS 26.6	BR	5	2
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store browse		iPhone	iOS 26.6	CZ	3	1
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store browse		iPhone	iOS 26.6	US	1	1
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store browse		iPhone	iOS 26.6	UZ	1	1
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store browse		iPhone	iOS 27.0	SA	1	1
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 10.14.6	PE	1	1
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 10.15.7	DE	1	1
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 10.15.8	CN	1	1
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 10.15.8	DE	1	1
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 10.15.8	DE	2	2
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 10.15.8	ES	3	1
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 10.15.8	US	3	3
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 11.6	GB	1	1
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 11.7	AU	1	1
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 11.7	BR	2	2
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 11.7	BR	8	7
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 11.7	CN	1	1
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 11.7	IN	1	1
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 11.7	IT	1	1
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 11.7	JP	4	1
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 11.7	SA	1	1
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 11.7	TJ	1	1
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 12.0	CN	1	1
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 12.2	JP	1	1
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 12.5	AR	1	1
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 12.5	BR	1	1
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 12.5	US	1	1
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 12.7	AM	1	1
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 12.7	AR	1	1
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 12.7	BR	1	1
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 12.7	BR	16	12
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 12.7	CA	1	1
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 12.7	CD	2	1
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 12.7	CN	5	4
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 12.7	DE	2	2
2026-08-10	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 12.7	DZ	1	1
